distance_head-head,alignment_head-mouth,alignment_dorsal_back-dorsal_center,angles_head-mouth to head,angles_dorsal_back-dorsal_center to head,angles_head-mouth to dorsal_back,angles_dorsal_back-dorsal_center to dorsal_back,cluster_un15,embedding_un15_x,embedding_un15_y,cluster_un25,embedding_un25_x,embedding_un25_y,cluster_un50,embedding_un50_x,embedding_un50_y,cluster_un100,embedding_un100_x,embedding_un100_y
186.4632422995798,0.8439544215900063,0.8680242826675159,1.9326062076481485,1.7697172060012591,2.2068014742293016,2.058154415073885,5,3.7717795,-0.5836776,1,6.3768992,10.222982,1,3.6909626,1.0118519,3,6.3636956,9.149519
271.8260420751706,0.9428759644793644,0.9098097031256288,2.2901069490441377,2.756039850286855,2.389627495702377,2.874895906578966,5,2.4327922,6.473058,1,9.803305,9.608989,1,0.83550715,1.0030031,3,8.970061,8.606099
332.6708964831945,0.6045815271182065,0.6631120790600553,2.001323075277308,2.2964314755131787,1.9680393770676328,2.268744611798636,5,1.4819723,6.385827,1,6.735042,6.6872663,1,3.0259442,5.917998,4,6.20326,6.3982887
202.2698872060816,0.403947764552892,0.3915595119934804,2.529929099741301,2.358590649900569,2.369537756535804,2.167598332042071,4,-3.1579711,-0.15140781,0,13.203181,4.229971,0,-0.062551446,5.8801293,1,9.546628,4.160576
96.44902610760202,0.4668660560628749,0.523581717422399,2.987045637987772,2.885919852998423,2.5677124380534924,2.332767707363191,4,-2.8926682,-0.82926065,0,15.054046,4.4985056,1,-3.774058,5.675815,6,13.168578,4.6534
221.5019454794028,0.6009714931946004,0.6994027964343073,1.458129669701462,1.5173241483193194,1.6361561927180237,1.6935923935210844,5,5.607684,1.706798,1,4.2751093,7.5442047,1,5.4923368,3.3436859,4,4.6163974,6.68915
263.77921046247536,0.7379833101894111,0.7092368778738649,1.6234655004209777,1.4135018430533626,1.7826570370240251,1.5481696904881024,5,5.257276,3.9132247,1,4.815207,7.751332,1,5.6201186,2.9987783,4,4.8372374,7.029896
72.1451350402588,0.7993029407791751,0.7447296306364827,3.0026337508109826,3.083961104633988,2.984879509380994,2.688006894987772,5,1.4695747,-1.814015,1,9.107474,9.5212145,1,1.6162262,1.6759205,3,8.615981,8.518919
260.99925885341975,0.9211226399803396,0.9602393326600952,2.4596542987486467,2.0638551014981945,2.6135603392472206,2.242476318775421,5,2.6928253,6.378803,1,9.509013,9.857182,3,1.1860677,0.54849076,3,8.345317,9.092631
223.49741754451628,0.1570366206419368,0.1341804516449386,2.450722864591373,2.219219431399154,2.367477403583574,2.051155712489793,0,-1.3145684,-4.430933,1,9.162002,0.23109232,0,1.2962271,9.695829,0,8.61616,0.9792034
213.9290164661596,0.0253754089751446,0.0980191859146564,2.318610982978883,2.454714076371692,2.0973720988785223,2.181915782328406,0,-1.8985195,-4.852272,1,9.643441,-0.3322027,0,0.8919294,10.049903,0,9.017915,0.5546041
308.70745833763084,0.0387656977304804,0.2262610546676121,0.7403590205709291,0.8484845107727164,0.7037227299477062,0.8188620196035621,5,12.744721,-3.6225052,1,-0.89287114,0.8304711,3,10.360466,8.470232,1,0.39286956,1.8825531
300.9808996070675,0.8386693213272445,0.9371895360768386,1.8662621616764268,1.3459739407291451,2.1026365656130817,1.5861823618786135,5,4.448942,5.632666,1,5.3636746,7.9996357,1,1.4565612,-0.30108473,4,5.2766876,7.376222
272.1087123152446,0.2218823317116066,0.2975931044563803,2.802526371076252,2.7940342915842566,2.8947606476602545,2.8921743446843355,4,-5.706964,0.65004694,0,12.191685,3.0116975,1,-1.5283012,7.064196,6,11.282622,3.2104228
339.6264999377546,0.7804123046622129,0.8736949401075522,2.102565156204622,2.3058495005937263,2.1601008986395955,2.3696474744838043,5,2.0200496,7.588592,1,6.97397,7.1209874,1,0.26164836,0.18294728,4,6.499815,6.7251716
287.86667487176254,0.2085721439982339,0.2961558572257104,0.974743041663371,0.4704690063856101,0.8031912412557014,0.307116354317932,3,12.642673,-2.4501824,1,-1.1893518,1.963941,3,10.39759,7.6008024,1,0.5001166,2.6205745
232.10770683533613,0.2983385710504567,0.2548270342945049,2.974518858473663,3.0776118839388147,3.062646402365869,2.8653298481756715,4,-5.7246385,-0.4542006,0,13.5578575,2.7529216,1,-2.4870539,7.255297,1,12.006078,3.1336284
233.5680746811913,0.4927441660738851,0.3421766008811848,1.9070796051166468,2.230340675989204,1.971881723761476,2.2776703045247726,5,0.7699743,3.2365582,1,8.51045,4.0213413,1,1.8154926,6.0388627,1,7.9701667,4.141888
133.73165225450128,0.9550529506049186,0.9624449124351244,1.3782027596218382,1.522352570018754,1.5754713443320147,1.7320723230440207,5,5.9209523,-0.4453294,1,3.58692,9.49949,1,6.262088,1.4766439,4,3.8393202,8.338317
244.62195723771825,0.3330032622146418,0.1010742767379714,2.206358453124185,1.8518578841081543,2.102695621089956,1.5823647491396218,1,4.094669,-4.4909554,1,6.2605476,0.9969495,2,3.6851213,9.049195,1,6.487489,1.49837
236.26785577824307,0.3946216409296699,0.382487927969014,2.9797149207930183,2.9372868020068035,2.741770419652425,2.6381419292716037,4,-5.749119,0.45614174,0,12.933329,3.5324073,1,-2.1086013,6.488428,5,11.6706085,3.917693
215.10768695573705,0.2569844543521924,0.2227509901208748,2.5298112647242306,2.390606869058565,2.252675460349489,2.066244676494359,0,-0.98355716,-3.3912003,1,9.244426,1.2666523,0,1.3622879,8.851837,0,8.571602,1.6206168
324.96513530574896,0.4366832064373315,0.3914705303214614,0.2783138096454395,0.2510469961416649,0.4095439556301712,0.3725980201235909,5,13.765779,-0.5436069,1,-2.525319,3.2649348,3,11.551783,6.3331456,1,-0.7515937,3.7014365
237.89173722728063,0.2190880522770049,0.7689705774967389,0.1816791058669388,3.11453930020824,0.028291433199838,2.9619980667745334,5,9.256468,5.929943,1,2.7856379,6.8230567,1,4.357201,5.5397115,1,3.5543077,6.124049
166.6466256145749,0.6430339385663941,0.6115699863487867,0.7828852442632205,0.5786429956867033,0.601807035571249,0.3843628463396854,3,10.065972,-0.91298735,1,-0.61038625,5.1837845,3,9.626707,4.766598,1,0.87516356,5.3300476
141.76239199454506,0.3455783008215677,0.3814631922765957,2.486077807853934,2.2171570068802904,2.6586269170877035,2.3230208161920314,5,-0.98970413,-0.61504257,1,8.961344,5.742264,1,0.80484396,5.188356,1,9.035192,4.5961857
326.41075852597913,0.283988313937566,0.1834251695519484,0.4448819620702813,0.5999025943078422,0.2902667700061903,0.4627892079057404,3,13.559317,-2.144297,1,-2.027114,1.9432884,3,11.274115,7.5035176,1,-0.4502179,2.6278415
237.31473620292388,0.5157157694612815,0.5717892214686833,2.033838870789724,1.762254236533664,2.194831250383914,1.909100713316768,5,2.8740036,2.6662529,1,6.777171,5.9963446,1,3.248116,4.1924195,2,6.813896,5.63477
408.42946657030967,0.907912100642286,0.8962754866582937,2.0235555185532084,2.027988514421601,2.159136453279158,2.174839578644486,5,1.8443049,7.056271,1,6.45133,7.0369596,1,0.2714237,-0.17386946,4,6.303097,6.661352
213.58093967970268,0.7681130423192315,0.7615570109120998,1.5507371020454943,1.6215746842403918,1.7993509521425,1.8548384518381047,5,4.8066187,0.5359515,1,5.0200453,9.346471,1,5.1305223,1.960617,4,5.0396485,8.136511
156.13767948380243,0.6692740326718157,0.7643107997864647,1.9621463415189295,1.7656917318820364,2.02102550327323,1.888814181805368,5,3.7783175,0.35561723,1,6.843423,9.230387,1,3.6333885,2.4171088,3,6.726987,8.030031
80.2952191132101,0.928686798591821,0.8338410480163648,1.4123024955165306,1.0096398191578853,2.3097551020203624,1.660148137820319,5,7.3608294,-0.60266304,1,2.43496,9.043777,1,7.4364038,1.8926364,4,3.3561406,8.021941
206.9932020903596,0.1442777808676723,0.2533148604521755,3.0070060011758386,3.093751751461159,2.8803147702661915,2.9398817080089,4,-5.4478974,-1.1876664,0,14.022115,2.299188,1,-2.9616325,7.659705,6,12.535199,2.7354307
213.4667155356119,0.0511047469348003,0.0363111239817583,2.634981109010612,2.4783510943211344,2.516278959812643,2.3037942566797023,0,-4.1391726,-4.0642776,1,11.150773,-0.2774537,0,-0.5072259,9.964077,0,10.18694,0.6200815
259.3092428818492,0.0505510052076303,0.1269304306158677,2.317152843007088,2.5084276666047285,2.1393477056274546,2.2992506907461183,0,-2.555409,-4.2974687,1,10.055977,0.33336955,0,0.5475522,9.459935,0,9.333772,0.94478804
260.7743573823467,0.5335882927854967,0.5306229319653583,0.7955052160456048,0.6299692425234024,0.6507609120082538,0.4933940727381019,2,11.665098,-0.35774878,1,-0.579991,4.1610503,3,9.693687,5.705927,1,0.82747006,4.327221
264.6676371519774,0.4388156190443836,0.4699380655131068,0.9300737291905964,0.688551539568091,1.0385794254400504,0.8134733592504726,2,11.433882,0.20556882,1,0.18771169,4.1387277,3,9.047491,5.8875456,1,1.4513158,4.103627
303.48344224772404,0.1324808343812553,0.0392063868727501,0.2479062265218043,0.3179833619315702,0.1908306691361639,0.2713534075270709,2,13.786462,-3.2480733,1,-1.9624883,0.9394936,3,11.462823,8.369407,1,-0.63206184,1.8753341
162.01389407119245,0.40769654069802,0.1154986855675411,2.4525506120018736,2.08926970284962,2.1171231493246165,1.7094292866478422,0,0.844143,-5.0184608,1,7.512574,-0.029713303,0,2.0563715,10.739142,0,7.918685,-0.058002498
278.55176913935435,0.722437569986655,0.4348813458723682,1.1971082472252794,2.38526098965743,1.160187795841083,2.4240243172219347,5,8.1255,5.798919,1,3.0911157,6.0055485,1,4.8074927,5.8016725,1,3.875932,5.6646156
196.8369720811364,0.7247720766410638,0.7134905222525455,2.2831872281693286,2.0823673439368093,2.5386802131064674,2.381044313053058,5,1.2437394,0.32355386,1,8.674303,8.760101,1,1.7611542,2.425154,3,8.232492,7.7515917
208.2985193246427,0.8521754108107085,0.911861425208306,1.6752074041344966,1.3419643987929055,1.9106867936857768,1.5833892360238742,5,5.182353,-0.3042646,1,4.346918,9.830701,1,5.81295,1.2489021,4,4.3893514,8.716801
335.6479210422998,0.4613250969734236,0.5562568827276809,1.836461699975073,2.1406918928021748,1.7825162875963425,2.093029146216241,5,1.2493551,5.551102,1,7.6393485,3.6470556,1,2.8653185,6.420728,1,6.786678,3.942565
176.18852335377625,0.4351840442586639,0.482476262540616,1.7315787955862716,1.6772741298533878,1.636129483332004,1.6293322970239577,2,4.401514,1.4040076,1,4.4223776,6.7294292,1,4.37657,3.9497583,4,5.550854,5.7006984
185.8354112602142,0.4396709012420102,0.3964578577811812,3.007988404654429,3.0575250052305627,2.905567745071341,2.8439435856843325,4,-3.8765068,0.025825161,1,14.423387,4.4246483,1,-3.317223,5.7862363,1,12.697871,4.4996495
235.60486748914505,0.1729591748479719,0.0098414005663731,1.4196802375067643,1.6660803026467037,1.1762571555527743,1.423827178045051,1,6.1204205,-5.6140785,1,3.8566034,-0.2483557,2,5.8879385,9.884535,1,4.344813,0.55726075
328.1178398224003,0.4931987546141653,0.2729914135650665,0.7648654797521931,0.7511242953438815,0.7071314838643747,0.6924162432249638,2,12.5797615,-0.7149271,1,-1.105478,2.9643674,3,10.364462,6.756394,1,0.43053353,3.3972805
249.1554200326289,0.6876715586760227,0.5664513521879936,2.34219599652867,2.3077987586030244,2.53377850852711,2.5125579901070227,5,-0.67891085,2.855032,1,10.109913,7.598548,1,0.50897247,3.145894,3,9.204932,6.687551
261.18657606160366,0.4520423893297509,0.4123937263746743,2.680206911089032,2.635322525323887,2.8447780989473297,2.8390949149230607,4,-4.8744564,1.8988292,0,11.868798,4.5880837,1,-1.2010012,5.594835,5,10.820091,4.5463223
263.0244292044117,0.9357347047897772,0.9316874150625726,0.082788153220034,0.1214008439597489,0.0781395887402228,0.096693629339969,2,11.977379,0.9661228,1,-1.4115286,6.0700154,3,10.2627325,4.0040627,1,0.27713022,5.906432
193.77895002780136,0.7055547770531546,0.6677749458205686,1.9004606245145517,1.86381723571255,2.1732526149748432,2.1370415530932187,5,2.3923557,0.9249168,1,7.3160925,8.674488,1,3.2208693,2.6508818,3,7.053518,7.571501
226.12790369760927,0.8541813744541944,0.8090956756968273,0.3967478248935282,0.4113529003905182,0.3366014415771952,0.340546642665273,2,10.210152,0.10437927,1,-0.9220914,6.3946004,3,9.8626175,3.8154616,1,0.595507,6.152087
331.18750649603936,0.1683950379352733,0.2104544133196368,1.385214090792391,1.459221310214039,1.2398199471520148,1.329026532480117,1,7.369654,-3.752093,1,3.06621,1.3901784,2,6.700118,8.354279,1,3.6890895,2.0391805
80.03815484301076,0.8393881071500172,0.9494947449933724,2.5740102604807733,1.8850322794479872,2.823082081806697,2.509136455027185,5,1.9559889,-1.5180211,1,8.024743,9.717349,1,2.414622,1.5968214,3,7.703754,8.605836
245.9424782744333,0.2384056692524466,0.1124606959884854,2.0084855855248245,2.001315346580796,1.849020378902246,1.8227993159012723,1,4.1837416,-4.965997,1,6.070227,0.52644753,2,3.7388966,9.336063,1,6.462415,1.2007997
278.7882063756957,0.3899549077129516,0.3954478116412809,0.124740042658333,0.0415763298786176,0.1021063855020333,0.1422544328978273,2,13.014091,-1.1948681,1,-1.9595234,3.0187142,3,11.0527,6.615911,1,-0.35237762,3.5468864
283.79715253607503,0.8591413065847999,0.5902348095658485,2.1631054517798582,2.6300637601868506,2.382717747458537,2.869217213721798,5,-0.70941204,3.285275,1,10.183785,8.12352,1,0.587759,2.50817,3,9.128139,7.3646083
63.38490799016992,0.2593490939009291,0.1374546818046098,2.587991736663073,1.8917772607831655,1.7695132283396586,0.9827336339468108,0,1.3749839,-5.68728,1,7.0897884,-0.47963077,0,2.3908465,11.652319,0,7.7803063,-0.89174134
236.38248220585527,0.4176472532050708,0.3634941105228979,1.524303988154272,1.5473756514626391,1.4718773301086423,1.4496302540095112,5,7.7125187,2.1223443,1,3.767044,3.1761343,1,6.0707374,7.0093336,2,4.339795,3.2466192
162.3933115897762,0.1166862141868673,0.1569187536293322,3.088602516948327,3.103841201542543,2.987197001152297,2.8979028527197706,4,-6.1786013,-3.1226075,0,14.509882,0.9195871,1,-3.6287045,8.610696,6,13.192769,2.0321581
201.19678070839163,0.4719651807728226,0.4455124723366838,2.0484254853845623,1.7100048579622769,2.1446179059298447,1.7260586955782533,5,3.5063915,1.8412708,1,6.672669,5.364001,1,3.356117,4.612897,2,6.558225,5.264639
256.73359747058583,0.514775415464335,0.5214561785577657,2.7632999638764035,2.621539363530531,2.9503660623609447,2.8694481152052878,5,-4.0968256,3.1845496,1,12.055818,6.0633802,1,-1.281216,4.494781,5,10.985704,5.653662
297.93487153344154,0.1767189647273025,0.0911161354410558,0.1870046623055949,0.1751964030493253,0.2119301665650189,0.2089456787932961,2,13.94502,-3.204493,1,-2.1385484,0.962501,1,11.575584,8.324052,1,-0.6713853,2.0482433
247.2491558496501,0.2664831151061442,0.1606529136394623,0.911874399301007,0.9173890465874728,0.6748702740612326,0.7063379654320462,3,10.4670725,-3.6444464,1,0.29911205,1.8146923,3,9.257327,7.7822185,1,1.3691217,2.3953657
328.37581888789435,0.4388558024884005,0.4869846321724899,1.6257364251612605,1.8947815147940896,1.5769324624488852,1.8563754753303787,5,3.023975,14.007775,1,2.153204,5.0328155,1,7.1259174,5.5509844,3,5.9894996,3.9742696
234.95747091475192,0.4477623165395136,0.419165331777746,2.8289951873227115,2.706926682346,3.042733170145891,2.9740163964314004,4,-4.559527,1.8140501,0,12.561301,4.8768024,1,-1.9528439,5.416758,5,11.55736,4.786592
231.48532190666276,0.7303586059970181,0.6909663148549312,2.266093195814629,2.118501899174141,2.5526502187770146,2.423016112698951,5,0.433474,1.4401032,1,9.484379,8.679932,1,1.15595,2.2246692,3,8.662157,7.799099
250.3514692295771,0.2104015997937775,0.153830127978395,3.0555365765377243,3.0134021387881136,2.9429687909947178,2.8286519736783324,4,-6.2687387,-1.0675379,0,12.987793,2.0946627,1,-2.1154995,7.959011,6,11.770272,2.431645
224.98439264720892,0.730324896387676,0.6124073192862307,1.7511560606279155,1.936205255486157,1.9931869282656047,2.1653416458122585,5,2.435315,2.0106905,1,7.077272,7.965362,1,3.4864101,2.9361894,3,6.565656,7.440781
137.84090894998766,0.3244213839714638,0.2767905300415056,3.055929134632552,2.977868246874244,2.661785768876962,2.4190802271778704,4,-3.4514809,-1.1934136,0,15.046837,3.7102146,1,-3.916606,6.5463066,1,13.260939,3.7470093
296.71596915268765,0.4370934841020062,0.4744640033101288,1.944355982166148,1.8961748451443483,2.009631627350674,1.9386373274899489,5,1.7732034,4.1706247,1,7.7792397,4.54604,1,2.6353176,5.799542,1,7.074965,4.324632
338.03970269844444,0.7565187981460699,0.8991241564187564,1.987510137153996,2.257518980336284,2.0559531481839173,2.333228660504563,5,2.0301054,7.6798573,1,7.0894814,7.1110854,3,0.2863543,0.16870031,4,6.5413537,6.7147536
305.3151631397974,0.1710316079779274,0.2724670737128367,2.37179430701094,2.9694733271459484,2.2043702727283816,2.7808091017275367,5,-1.4564993,5.737189,1,9.85328,2.7724402,1,-0.09739871,7.600466,6,9.892508,2.6536417
246.64710766561643,0.3357869533649247,0.1520220036922655,0.9044219875309888,0.895844917189006,0.6664984520961811,0.69220166529469,3,10.467911,-3.5542016,1,0.2589908,1.9041159,3,9.29333,7.747185,1,1.3490474,2.4432492
322.7637947298292,0.4039401569940969,0.345352942798439,0.0683398386007566,0.0400848498749917,0.1625407492143799,0.1184688886448929,5,13.725256,-0.97727877,1,-2.5855916,2.8345942,3,11.615261,6.678476,1,-0.8828482,3.4559536
419.9311580261051,0.5788800509018787,0.5542970800024506,0.2113855628855248,0.1551430331666146,0.1141074625900586,0.0334492382327278,5,14.967197,-1.058615,1,-3.2655118,2.4564688,3,12.270035,6.6823063,1,-1.3158678,3.8157902
249.288448027006,0.8657514476717647,0.8309070094090562,1.7415713677951503,1.5681179538189618,2.0222286664733247,1.849833895893508,5,4.3095584,4.577931,1,5.4456625,9.097806,1,4.9882345,1.567905,3,5.3031764,8.4136715
236.3898696738096,0.09447864027152,0.0212840236511165,2.878654001095762,3.044934586718492,2.8719721011714707,3.03298125430439,4,-7.175905,-1.7933099,0,13.207882,1.1260408,1,-2.569808,8.821976,6,12.247239,1.6061155
314.808711772606,0.9740084334053446,0.1057046280887013,2.1524671601559047,2.13347067263829,2.1211455302285134,2.0991506302796568,5,-0.9093994,4.9416747,1,10.808426,4.7822137,1,0.07151462,5.2623796,3,9.664775,5.229757
235.36742424592055,0.5624972851473031,0.5676043720591875,1.663785420365425,1.5754784213511022,1.800477789561595,1.6435328455213118,5,5.3838544,2.3481696,1,4.858557,6.015963,1,5.012186,4.162929,2,5.117253,5.7546062
177.22035408399836,0.0455736620889422,0.065557993141456,3.0382409505828663,3.0559401839049283,3.0249796238608604,3.094358866827225,4,-6.628312,-3.2913435,0,14.43946,0.5893568,1,-3.6650002,8.921279,6,13.208062,1.7681884
229.1736079827824,0.3420397059562409,0.4236154745404492,2.2446202408832057,1.7446281126508894,2.276393107731908,1.7351286812320914,5,3.6406116,2.3623104,1,6.665892,4.303562,2,3.4439526,6.7431154,1,6.82979,3.6709146
276.8619492589139,0.1188657086421963,0.0344489431734915,1.4040246883444176,1.1401729644625769,1.2306731648267748,0.9914456693608238,1,8.255507,-4.996468,1,2.210008,0.5002328,2,7.3237286,9.079841,1,2.9408011,1.2735287
233.48995583198476,0.7245594702820095,0.7092810464371612,2.582583313878723,2.569539916152282,2.839613956092077,2.8490041738489245,5,-2.0857458,2.872752,1,11.588223,7.7006454,1,-0.5346886,2.8780975,3,10.437991,7.1781607
214.01378905623224,0.0847173873872092,0.0596554795034662,2.379574980022418,1.9913642632210429,2.227863417765684,1.820136724273976,0,-1.1079688,-4.9221973,1,8.64004,-0.3449643,0,1.935874,10.179377,0,7.9151454,0.40188852
391.0105483282979,0.1619650478502975,0.0986820711142545,0.3647623377389933,0.1879584592024542,0.3270664874550955,0.1608564247741214,2,14.972751,-1.8002745,1,-3.0048497,1.7003326,3,12.011349,7.575952,1,-0.95044076,2.604794
217.98409625555684,0.4981524395375425,0.5433100502625967,2.302877743637707,2.1602632280858,2.526859118014956,2.3865054792514546,5,0.17456722,2.105371,1,9.159307,6.6027384,1,1.2556459,4.173652,3,8.531365,5.744759
287.64901479846367,0.4158252984634984,0.3580556248085567,1.4999483519101535,1.470358540075322,1.4202066220301242,1.3697036891075889,5,7.7308702,3.353889,1,3.4188051,3.3290462,3,6.4303193,6.809575,2,4.080893,3.4152188
186.19643938836492,0.3418051666221386,0.4130757581222279,2.9203037784575803,2.971385717533206,2.744854646496546,2.9507148192833093,4,-3.866047,0.06041419,1,14.440675,4.3449345,1,-3.2252092,5.855735,1,12.648478,4.3799534
202.94398749543487,0.497137526870638,0.4291112925952212,2.0026920096908367,1.8551257659815084,2.069719028587884,1.8698759308748367,5,3.3145828,1.9538146,1,6.7417707,5.4479284,1,3.361688,4.549431,2,6.5992007,5.280396
200.93663231571725,0.1626343755747272,0.165206562501006,2.160679430728625,1.89360519197954,2.0179216948632805,1.6898690819537068,1,3.8175747,-5.390051,1,5.9148307,-0.09009562,1,3.904285,9.824369,0,6.3921394,0.6422871
217.57570527017447,0.591336638799027,0.6616147984354848,2.3604487431092536,1.89242055985042,2.622467899352146,2.1707704324104844,5,0.8374328,1.699863,1,8.643104,7.7015047,1,1.9288586,3.2781105,3,8.055037,6.9126344
204.50178225030183,0.9026397808227268,0.8856318345727282,0.3130373518710674,0.3063290374903298,0.3257401476295944,0.2922769282870354,2,10.275576,-0.0031629633,1,-1.0808604,6.3065066,3,9.996823,3.6981792,1,0.5214199,6.1140227
245.5654345594259,0.2882749795514343,0.3750890890320346,1.6662910286045394,1.962712006519243,1.4985823315148197,1.805653495089711,5,4.7689385,2.889489,1,5.601225,3.3613384,1,4.3959274,7.242364,2,5.8326755,3.08943
219.81966569832915,0.4364641077357833,0.3815533439024323,2.886246729531735,2.877245465283387,3.103736305420564,3.120470234886423,4,-4.22383,0.8572051,0,13.6090555,4.780753,1,-2.5277228,5.502839,1,12.099464,4.7118416
174.2337153966116,0.126569904945767,0.296608850807085,2.5176231514195093,2.9884577558470578,2.208891039786536,2.5979500787128207,4,-4.547969,-2.3783107,0,14.306452,2.1513956,1,-3.0642796,7.8035154,6,12.316165,2.46495
155.06879338320647,0.404937622277957,0.5124429252703183,2.406727542672951,2.030928501499126,2.667347914776072,2.260483645274752,5,-0.51428425,-0.3566896,1,8.807407,5.986733,1,1.2197537,4.7961917,3,8.706896,5.0438104
159.7754182297614,0.2135051616717331,0.5021179351580419,0.932528615054956,0.4528213594594171,0.4018595381044149,0.1014171485458748,3,10.544539,-1.9641749,1,-0.403684,3.6668983,3,9.626427,6.2724047,1,0.96659875,3.7802467
255.4288577091121,0.0995686377055547,0.0799275338998025,2.487795491384144,2.4631904017818966,2.3947657301046115,2.326581407881461,0,-3.1825244,-3.8473842,1,10.554804,0.57512474,0,0.05989708,9.217797,0,9.848215,1.2061355
287.2449648441709,0.8025703137702959,0.5666365978484473,2.7679763242346587,1.960252201773417,2.746678634790901,1.9387802001297525,5,-0.50670904,3.4848068,1,9.860231,8.296444,1,0.6487227,2.3299289,3,8.930551,7.048044
249.5196569905651,0.4435084559587391,0.4524905523608842,1.902274486995472,1.9095429470534049,1.9794314001057225,1.953454702514818,5,3.6221209,2.8454506,1,6.367772,4.6837473,2,3.518233,5.3832707,3,6.4830503,4.490422
458.87235132933387,0.5669747760633034,0.4717204227667289,1.9472415569328116,1.8555382637906075,1.9882697848300883,1.880966830002296,5,1.512014,6.2480855,1,7.1733856,3.919085,1,3.4778094,6.292388,1,6.485586,4.2762337
127.88200159256606,0.8959200829343367,0.9682541123827404,1.8194007186233483,1.6385563355258503,2.1298910977150656,2.0289626201239304,5,2.7376578,-1.1668825,1,7.128684,9.842575,1,3.2133007,1.5937748,3,6.880109,8.735174
266.8667015313388,0.5026369832737216,0.5305578101627998,1.9425325692032092,1.881520809618891,2.068077020304444,1.9929446849511343,5,2.284682,3.6582725,1,7.459726,4.934959,1,2.8548336,5.2723284,1,6.85841,4.7742505
294.67681569040377,0.4618162601921545,0.3723006047742041,2.794958228614645,2.810536213751629,2.957095971788516,3.0033670775016144,4,-5.772577,1.9892329,0,11.8311405,3.9600852,1,-1.2848945,6.131152,5,10.961117,4.3030095
274.8868213487051,0.4956960466888582,0.5015611309549595,2.682704640660752,2.6557001042350388,2.874597694009152,2.872515847196862,5,-4.2517686,3.2893596,1,11.9764595,5.8609576,1,-1.2553121,4.671348,5,10.90134,5.513857
241.3460895672688,0.7000193026040612,0.4510666634790832,1.8793900610148568,1.7862005136924952,1.954584908092353,1.885356341853451,5,3.5112057,3.1391037,1,5.8933473,6.6740813,1,4.271416,3.6507719,4,5.8143144,5.9108806
290.8981638864113,0.8583727374270548,0.8132334583693633,2.784686367003454,2.945625964286187,2.913522049662931,3.0970134574216304,5,-2.2482738,3.6621091,1,11.600877,8.553911,1,-0.5521781,2.0266747,3,10.486721,7.4674373
237.09972357139316,0.3588919098805527,0.3929717111808744,2.0146894785371705,1.7126566599899806,2.0132305142482365,1.6538804020346736,5,3.8930523,2.39802,1,6.286925,4.1292276,1,3.7259533,6.775166,1,6.410227,3.4024115
65.33203617510998,0.7706115364154542,0.8871829185289729,0.5044451673454254,0.5708627258990159,1.5792042413495415,1.29204351958603,5,7.955713,-0.5925305,1,1.8746321,8.898026,1,8.17702,2.2212954,4,2.3861642,7.5925746
292.8197748599788,0.0738987266525778,0.1374366853410494,2.789781749452422,2.6255210354543226,2.7725257177983256,2.5999261710219352,4,-6.9549866,-0.6079327,0,11.824398,1.7374129,1,-1.1345223,8.22698,6,10.940262,2.1428034
236.3885486529645,0.1722316008563159,0.1689174105192043,2.8328178964192485,2.7888798614574632,2.604224505853153,2.50219180877529,4,-5.170485,-1.9913627,0,12.071133,0.971875,1,-1.2862945,8.784661,6,11.041638,1.6839018
151.16262267226722,0.7011083882398568,0.5650389729713401,1.7714025571527443,1.9618383515662488,2.134562898935503,2.292227843553384,5,1.8954779,-0.035161108,1,7.468014,8.826532,1,2.869366,2.7968776,3,7.2044306,7.5099864
428.12543341188245,0.0122369227339312,0.0526903195778406,1.4383502939686104,1.3677427538846465,1.3920283057416325,1.3242540970798795,1,6.717715,-3.2014816,0,3.9793074,1.4747137,1,5.5829544,8.349648,1,4.599717,2.0419025
279.8833062062594,0.0668732125204717,0.0239439785578812,0.6211205412268747,0.5299717300409361,0.5168670713433493,0.4438437568680877,2,12.676438,-2.9921148,1,-1.1987697,1.3622667,3,10.839227,8.215419,1,-0.1011113,1.969467
229.0910145220105,0.5335189299090397,0.5807412262187006,1.841813220235733,1.6503023332680662,1.993490959966541,1.7602332798307407,5,4.266186,2.26201,1,5.473655,6.1662917,1,4.3549476,4.028751,4,5.8268204,5.8044662
260.25386227466595,0.2113407208824387,0.1277148363053085,2.0831909944723703,1.651409623919256,1.930727655345852,1.4918350326447718,1,4.86508,-5.021955,1,5.2312155,0.30984804,2,4.516544,9.522593,1,5.6197686,0.96860987
200.130560235888,0.9167687521734678,0.8839391141161305,1.3804457491375517,1.1387040985486352,1.6953359108210624,1.4017160989221005,5,6.5692844,-0.1406846,1,3.2020202,9.430947,1,6.8042727,1.6312306,4,3.5765924,8.344997
109.97896591526236,0.3842076748412047,0.4869731813116981,2.6053833989328523,2.494932523794209,2.470037331561905,2.345740295557773,0,0.74423575,-4.530528,1,7.690636,0.43310478,1,0.780674,5.1960506,1,9.032188,4.6647577
139.97976048387184,0.8508706615038846,0.8110746883072126,1.993850159302409,2.9480005837452463,2.201602886580013,2.9409695463703147,5,1.8376155,-0.4694344,1,9.196178,9.701663,1,1.37604,1.6295344,3,8.785788,8.55432
